Application. ID,Age,Gender,Location,Parents Edu.,Siblings,RAM-1 Score,RAM-2 Score,HS Score,School Rank,SOP,Admission Status
Ref#41620,17 yrs,Female,Central,M,No,59,70,63%,High,5.0,Yes
Ref#41637,23 yrs,Male,Western,M,Yes,38,30,86%,Low,3.5,Yes
Ref#41648,21 yrs,Female,Eastern,M,No,28,22,61%,High,2.5,No
Ref#41652,21 yrs,Female,Western,M+F,No,60,72,59%,Low,1.0,No
Ref#41668,22 yrs,Male,Western,M+F,Yes,14,11,90%,Low,4.0,Yes
Ref#41673,15 yrs,Female,Central,M,No,44,35,14%,Low,2.0,No
Ref#41684,17 yrs,Male,Central,M,No,61,73,60%,Avg,3.5,Yes
Ref#41699,23 yrs,Male,Western,F,No,44,35,74%,High,4.0,Yes
Ref#41700,22 yrs,Female,Eastern,F,Yes,32,25,59%,Avg,2.5,No
Ref#41719,16 yrs,Female,Eastern,M,No,43,34,94%,Low,2.5,No
Ref#41725,22 yrs,Male,Eastern,M+F,Yes,23,18,12%,High,2.5,Yes
Ref#41730,18 yrs,Male,Eastern,F,No,49,39,63%,Avg,3.5,Yes
Ref#41744,15 yrs,Male,Central,F,No,37,29,83%,Low,2.5,No
Ref#41758,18 yrs,Female,Western,M,Yes,73,87,26%,High,4.5,Yes
Ref#41768,21 yrs,Male,Central,M+F,Yes,61,73,44%,Avg,3.0,Yes
Ref#41779,20 yrs,Male,Eastern,M+F,No,76,91,16%,Avg,4.0,Yes
Ref#41780,15 yrs,Female,Eastern,M+F,No,13,10,28%,Low,2.0,No
Ref#41797,15 yrs,Female,Western,M+F,No,35,28,13%,High,4.0,Yes
Ref#41807,18 yrs,Male,Central,F,Yes,76,91,44%,High,4.0,Yes
Ref#41812,15 yrs,Male,Eastern,F,No,11,8,12%,High,3.5,Yes
Ref#41827,23 yrs,Male,Eastern,M+F,Yes,14,11,83%,Avg,4.5,Yes
Ref#41835,21 yrs,Female,Western,F,No,78,93,94%,High,3.5,Yes
Ref#41847,23 yrs,Male,Eastern,M+F,No,60,72,61%,Low,3.5,Yes
Ref#41857,23 yrs,Male,Eastern,M+F,No,88,100,63%,Avg,3.0,Yes
Ref#41868,17 yrs,Male,Eastern,M,No,13,10,11%,Low,3.0,No
Ref#41877,23 yrs,Male,Eastern,M+F,Yes,87,100,72%,Avg,2.5,Yes
Ref#41889,19 yrs,Male,Eastern,M,Yes,77,92,73%,High,1.5,Yes
Ref#41899,17 yrs,Female,Western,F,Yes,98,100,51%,High,4.0,Yes
Ref#41902,23 yrs,Male,Central,F,No,65,78,88%,Low,2.0,No
Ref#41915,15 yrs,Female,Eastern,F,Yes,34,27,72%,High,4.5,Yes
Ref#41929,19 yrs,Female,Western,F,Yes,17,13,97%,Low,1.0,No
Ref#41935,20 yrs,Male,Western,F,No,92,100,29%,High,3.5,Yes
Ref#41944,16 yrs,Male,Eastern,M,No,29,23,84%,High,1.5,Yes
Ref#41952,16 yrs,Female,Western,M,No,53,63,82%,High,4.0,Yes
Ref#41962,23 yrs,Female,Western,M+F,Yes,89,100,21%,Avg,3.5,Yes
Ref#41971,21 yrs,Male,Western,M,No,56,67,77%,Low,1.5,No
Ref#41984,15 yrs,Male,Central,M,Yes,52,62,53%,High,1.5,No
Ref#41994,17 yrs,Male,Western,M+F,Yes,48,38,96%,High,3.0,Yes
Ref#42008,19 yrs,Male,Western,M+F,No,91,100,67%,High,3.5,Yes
Ref#42019,16 yrs,Female,Eastern,M,Yes,32,25,48%,High,4.0,Yes
Ref#42026,20 yrs,Male,Western,M,Yes,94,100,71%,High,1.5,Yes
Ref#42035,19 yrs,Male,Eastern,M,No,57,68,88%,Avg,3.5,Yes
Ref#42041,17 yrs,Female,Western,F,Yes,74,88,70%,High,1.0,No
Ref#42058,16 yrs,Female,Central,M+F,No,73,87,76%,High,4.0,Yes
Ref#42069,20 yrs,Female,Central,M+F,Yes,86,100,63%,High,2.5,Yes
Ref#42079,19 yrs,Female,Western,F,No,30,24,38%,Avg,2.0,No
Ref#42084,21 yrs,Male,Eastern,F,No,69,82,51%,Low,4.5,Yes
Ref#42098,17 yrs,Male,Western,F,No,48,38,32%,High,3.5,Yes
Ref#42105,21 yrs,Female,Eastern,M+F,Yes,52,62,22%,Avg,3.0,Yes
Ref#42115,21 yrs,Male,Eastern,M+F,No,92,100,49%,Avg,4.5,Yes
Ref#42122,22 yrs,Female,Central,F,Yes,14,11,84%,Avg,3.0,No
Ref#42131,15 yrs,Female,Eastern,F,Yes,54,64,31%,Low,4.5,Yes
Ref#42149,18 yrs,Female,Western,F,Yes,88,100,97%,Avg,2.0,Yes
Ref#42153,19 yrs,Female,Central,M+F,No,34,27,44%,Avg,3.5,Yes
Ref#42160,20 yrs,Male,Western,M+F,No,93,100,70%,High,1.5,Yes
Ref#42176,22 yrs,Female,Central,M+F,Yes,89,100,15%,Low,3.0,Yes
Ref#42185,18 yrs,Female,Central,M,No,45,36,26%,Avg,1.5,No
Ref#42193,18 yrs,Female,Eastern,M,Yes,43,34,92%,Avg,2.0,No
Ref#42206,18 yrs,Female,Eastern,M+F,No,97,100,86%,Low,4.5,Yes
Ref#42218,22 yrs,Male,Central,M+F,No,73,87,66%,Low,4.5,Yes
Ref#42228,21 yrs,Female,Western,M+F,Yes,78,93,87%,Avg,2.0,Yes
Ref#42236,16 yrs,Female,Central,M+F,No,24,19,23%,Avg,4.5,Yes
Ref#42243,17 yrs,Male,Western,M,No,49,39,81%,Avg,4.5,Yes
Ref#42259,18 yrs,Female,Western,M+F,No,95,100,77%,High,1.5,Yes
Ref#42260,17 yrs,Male,Eastern,M+F,Yes,37,29,92%,Low,3.0,Yes
Ref#42271,17 yrs,Male,Central,M,Yes,11,8,71%,Avg,4.5,Yes
Ref#42282,22 yrs,Male,Central,F,Yes,45,36,43%,Avg,2.0,No
Ref#42299,23 yrs,Female,Central,F,No,42,33,57%,Low,2.0,No
Ref#42309,15 yrs,Male,Central,F,Yes,24,19,44%,Low,3.0,No
Ref#42316,21 yrs,Male,Central,M+F,Yes,11,8,76%,High,4.5,Yes
Ref#42320,16 yrs,Female,Central,F,Yes,12,9,52%,Low,3.5,Yes
Ref#42333,15 yrs,Male,Eastern,M+F,Yes,96,100,65%,High,2.0,Yes
Ref#42347,15 yrs,Male,Eastern,M,Yes,62,74,72%,High,3.0,No
Ref#42351,18 yrs,Female,Central,M+F,No,27,21,51%,High,3.0,No
Ref#42364,21 yrs,Female,Central,F,No,15,12,74%,Low,1.5,No
Ref#42375,16 yrs,Female,Central,F,Yes,80,96,32%,Avg,4.5,Yes
Ref#42385,22 yrs,Female,Western,M,Yes,26,20,79%,Low,2.5,No
Ref#42391,23 yrs,Female,Eastern,F,No,49,39,59%,High,5.0,Yes
Ref#42402,16 yrs,Female,Central,M+F,Yes,16,12,64%,Avg,3.5,Yes
Ref#42414,17 yrs,Female,Central,M,No,41,32,41%,Avg,2.0,No
Ref#42429,21 yrs,Male,Central,M,Yes,43,34,100%,Low,1.0,No
Ref#42438,22 yrs,Female,Eastern,F,No,41,32,38%,Avg,3.5,Yes
Ref#42443,23 yrs,Male,Eastern,M,Yes,31,24,24%,Avg,1.5,No
Ref#42456,16 yrs,Male,Eastern,M,Yes,10,8,99%,Avg,1.0,No
Ref#42469,22 yrs,Male,Eastern,M,Yes,50,60,18%,Low,3.5,Yes
Ref#42471,23 yrs,Female,Central,M,Yes,24,19,75%,Avg,2.0,No
Ref#42486,21 yrs,Male,Central,M,Yes,57,68,12%,Low,4.5,Yes
Ref#42490,23 yrs,Female,Western,M+F,No,57,68,82%,Avg,1.5,No
Ref#42501,21 yrs,Female,Central,M,Yes,63,75,72%,Low,1.5,No
Ref#42512,23 yrs,Female,Central,M,Yes,44,35,86%,Low,5.0,Yes
Ref#42520,21 yrs,Female,Central,F,Yes,13,10,33%,Low,4.0,Yes
Ref#42534,18 yrs,Female,Central,M+F,Yes,37,29,85%,Low,3.0,Yes
Ref#42547,19 yrs,Female,Western,F,Yes,72,86,13%,Low,4.0,Yes
Ref#42553,17 yrs,Female,Eastern,M+F,Yes,24,19,80%,Avg,3.5,Yes
Ref#42568,23 yrs,Female,Western,F,No,98,100,84%,Low,2.0,Yes
Ref#42574,20 yrs,Female,Eastern,M+F,Yes,83,99,47%,Avg,1.0,Yes
Ref#42586,23 yrs,Female,Central,M+F,Yes,17,13,95%,Low,1.5,Yes
Ref#42599,20 yrs,Male,Eastern,M+F,Yes,43,34,86%,Low,3.0,Yes
Ref#42604,20 yrs,Male,Central,M,No,33,26,26%,Avg,2.5,No
Ref#42610,16 yrs,Female,Eastern,M,Yes,86,100,74%,High,1.0,Yes
Ref#42629,22 yrs,Female,Eastern,M,No,79,94,93%,High,4.0,Yes
Ref#42634,22 yrs,Female,Eastern,M,No,66,79,74%,Low,3.0,No
Ref#42647,23 yrs,Female,Central,F,No,17,13,81%,High,3.5,Yes
Ref#42651,18 yrs,Male,Eastern,M+F,Yes,61,73,90%,Avg,2.0,Yes
Ref#42665,23 yrs,Female,Western,M+F,No,36,28,74%,High,3.0,No
Ref#42675,21 yrs,Female,Western,F,Yes,66,79,39%,High,4.0,Yes
Ref#42686,18 yrs,Female,Western,M,Yes,98,100,16%,Low,4.0,Yes
Ref#42696,15 yrs,Female,Eastern,M,No,96,100,80%,Low,2.5,Yes
Ref#42704,23 yrs,Female,Central,M+F,No,84,100,89%,Low,2.5,Yes
Ref#42714,16 yrs,Female,Western,M+F,Yes,21,16,98%,Low,4.0,Yes
Ref#42726,16 yrs,Male,Eastern,M+F,No,49,39,65%,Low,1.5,No
Ref#42736,16 yrs,Male,Eastern,M+F,No,56,67,63%,Low,1.0,No
Ref#42742,15 yrs,Male,Central,M,Yes,81,97,83%,Avg,2.0,Yes
Ref#42755,22 yrs,Female,Western,F,Yes,85,100,43%,High,4.0,Yes
Ref#42761,21 yrs,Female,Eastern,M,Yes,64,76,76%,Avg,1.5,No
Ref#42771,22 yrs,Male,Western,M,Yes,38,30,31%,Low,2.0,No
Ref#42785,15 yrs,Male,Eastern,M,Yes,56,67,76%,Avg,1.5,No
Ref#42791,17 yrs,Female,Central,M,Yes,59,70,27%,Avg,2.0,No
Ref#42806,17 yrs,Male,Eastern,M+F,Yes,12,9,89%,Avg,4.5,Yes
Ref#42819,20 yrs,Female,Western,M,No,99,100,39%,Avg,3.5,Yes
Ref#42826,17 yrs,Female,Eastern,M+F,Yes,46,36,49%,High,3.0,Yes
Ref#42833,23 yrs,Male,Eastern,M,No,18,14,87%,Low,3.0,No
Ref#42846,18 yrs,Female,Central,M,No,62,74,83%,Low,1.5,No
Ref#42857,21 yrs,Male,Central,M+F,No,88,100,73%,Avg,1.0,Yes
Ref#42860,22 yrs,Female,Western,F,No,99,100,12%,Low,1.0,Yes
Ref#42871,23 yrs,Male,Central,M,Yes,46,36,77%,Low,2.5,No
Ref#42880,15 yrs,Female,Central,F,No,15,12,70%,Low,1.5,No
Ref#42892,16 yrs,Male,Western,F,Yes,44,35,13%,High,2.0,No
Ref#42901,22 yrs,Female,Central,M+F,No,70,84,11%,High,4.0,Yes
Ref#42918,19 yrs,Male,Central,F,No,26,20,83%,Low,1.0,No
Ref#42927,19 yrs,Male,Central,M,No,27,21,99%,Avg,3.0,No
Ref#42935,16 yrs,Male,Western,F,No,17,13,16%,High,2.5,No
Ref#42944,18 yrs,Female,Western,M+F,No,98,100,98%,Low,1.0,Yes
Ref#42956,17 yrs,Male,Western,M,No,97,100,35%,Avg,3.0,Yes
Ref#42962,16 yrs,Male,Central,M,Yes,96,100,70%,Avg,3.5,Yes
Ref#42975,15 yrs,Female,Western,M,No,83,99,71%,Low,1.0,Yes
Ref#42982,22 yrs,Male,Central,F,No,18,14,68%,Low,1.0,No
Ref#42996,17 yrs,Male,Western,F,No,43,34,11%,Avg,3.5,Yes
Ref#43008,17 yrs,Male,Central,F,No,67,80,26%,High,1.0,No
Ref#43013,23 yrs,Female,Eastern,F,Yes,66,79,44%,High,3.0,No
Ref#43028,20 yrs,Male,Eastern,F,Yes,11,8,69%,Avg,1.5,No
Ref#43036,23 yrs,Female,Eastern,M+F,No,39,31,25%,Low,2.5,No
Ref#43048,16 yrs,Male,Western,M+F,No,20,16,66%,High,4.0,Yes
Ref#43059,18 yrs,Male,Eastern,F,Yes,95,100,70%,High,3.5,Yes
Ref#43067,15 yrs,Female,Central,F,Yes,37,29,32%,Avg,3.5,Yes
Ref#43074,21 yrs,Male,Western,M,No,98,100,31%,Low,3.5,Yes
Ref#43089,21 yrs,Female,Eastern,M,No,55,66,78%,High,1.5,Yes
Ref#43090,21 yrs,Male,Western,M+F,Yes,57,68,90%,Low,3.0,Yes
Ref#43103,23 yrs,Male,Central,M+F,No,76,91,54%,Low,4.0,Yes
Ref#43111,15 yrs,Female,Central,F,No,61,73,43%,High,3.5,Yes
Ref#43120,23 yrs,Male,Eastern,F,No,91,100,49%,High,4.5,Yes
Ref#43131,18 yrs,Female,Eastern,M,Yes,19,15,21%,High,2.0,No
Ref#43144,18 yrs,Male,Western,M,No,33,26,48%,Avg,4.5,Yes
Ref#43159,20 yrs,Female,Eastern,F,No,22,17,77%,Avg,3.0,No
Ref#43167,21 yrs,Female,Central,M+F,Yes,34,27,91%,Low,1.5,Yes
Ref#43173,22 yrs,Female,Western,M+F,Yes,43,34,32%,Low,4.0,Yes
Ref#43180,15 yrs,Female,Western,F,Yes,73,87,32%,Avg,3.5,Yes
Ref#43197,19 yrs,Male,Central,M+F,Yes,24,19,17%,High,3.0,Yes
Ref#43204,20 yrs,Male,Eastern,F,Yes,60,72,14%,High,2.0,No
Ref#43210,15 yrs,Male,Western,M,No,26,20,96%,Low,2.5,No
Ref#43221,17 yrs,Female,Eastern,M,Yes,64,76,78%,Avg,1.0,No
Ref#43236,15 yrs,Male,Central,M+F,No,66,79,97%,Low,3.5,Yes
Ref#43245,16 yrs,Male,Western,F,Yes,93,100,63%,High,2.0,Yes
Ref#43257,23 yrs,Male,Western,M+F,Yes,70,84,75%,Low,3.5,Yes
Ref#43269,23 yrs,Female,Eastern,F,No,30,24,39%,High,1.5,No
Ref#43274,18 yrs,Male,Central,M,No,82,98,88%,Low,1.0,Yes
Ref#43287,23 yrs,Female,Central,M+F,No,21,16,52%,High,3.5,Yes
Ref#43295,16 yrs,Female,Central,M,No,98,100,29%,Avg,3.0,Yes
Ref#43309,22 yrs,Female,Western,M+F,Yes,90,100,44%,High,4.0,Yes
Ref#43310,22 yrs,Male,Central,M+F,No,16,12,29%,Avg,4.5,Yes
Ref#43324,15 yrs,Male,Central,F,No,93,100,27%,Low,3.5,Yes
Ref#43334,17 yrs,Female,Eastern,M+F,Yes,59,70,66%,Low,4.5,Yes
Ref#43348,21 yrs,Male,Central,M+F,No,81,97,57%,Low,2.0,Yes
Ref#43359,23 yrs,Male,Western,F,No,42,33,25%,High,3.5,Yes
Ref#43366,17 yrs,Female,Eastern,F,Yes,79,94,57%,High,4.5,Yes
Ref#43375,18 yrs,Male,Eastern,M+F,No,59,70,68%,High,1.0,No
Ref#43382,18 yrs,Female,Western,M+F,No,87,100,62%,High,4.0,Yes
Ref#43398,17 yrs,Female,Western,M,Yes,64,76,34%,High,2.5,No
Ref#43407,21 yrs,Male,Eastern,M,No,12,9,44%,Low,3.5,Yes
Ref#43418,18 yrs,Male,Eastern,M,Yes,65,78,70%,High,1.5,No
Ref#43426,22 yrs,Female,Central,F,Yes,15,12,48%,Low,4.0,Yes
Ref#43432,20 yrs,Male,Western,M+F,Yes,30,24,44%,Avg,4.0,Yes
Ref#43448,21 yrs,Male,Western,M,Yes,48,38,35%,High,4.5,Yes
Ref#43455,16 yrs,Male,Western,F,Yes,21,16,13%,High,1.5,No
Ref#43463,18 yrs,Male,Eastern,M,No,31,24,26%,High,4.0,Yes
Ref#43477,22 yrs,Female,Central,M+F,Yes,43,34,83%,Avg,3.5,Yes
Ref#43487,23 yrs,Female,Central,F,No,15,12,40%,Avg,1.0,No
Ref#43498,16 yrs,Female,Central,M+F,No,54,64,40%,Low,2.5,No
Ref#43500,17 yrs,Male,Eastern,F,No,10,8,31%,Avg,3.5,Yes
Ref#43514,22 yrs,Male,Central,M,Yes,93,100,70%,Low,2.5,Yes
Ref#43526,17 yrs,Female,Eastern,M+F,Yes,64,76,36%,Low,1.5,Yes
Ref#43536,17 yrs,Female,Central,F,Yes,23,18,79%,Avg,1.5,No
Ref#43549,18 yrs,Female,Western,M+F,No,52,62,92%,Avg,1.5,No
Ref#43557,20 yrs,Female,Central,M+F,No,82,98,12%,Avg,2.5,Yes
Ref#43565,15 yrs,Female,Western,F,Yes,10,8,45%,Low,3.5,Yes
Ref#43577,16 yrs,Female,Eastern,F,No,80,96,100%,Low,1.0,Yes
Ref#43580,16 yrs,Male,Central,M+F,No,60,72,42%,High,4.5,Yes
Ref#43590,17 yrs,Male,Western,M,No,21,16,27%,Avg,2.0,No
Ref#43602,22 yrs,Male,Western,M,Yes,13,10,71%,Avg,2.0,No
Ref#43615,18 yrs,Male,Western,F,Yes,79,94,18%,High,2.0,Yes
Ref#43626,17 yrs,Male,Eastern,F,Yes,91,100,42%,Low,2.5,Yes
Ref#43636,16 yrs,Female,Eastern,M,No,32,25,44%,Avg,3.5,Yes
Ref#43647,22 yrs,Female,Western,M+F,No,72,86,69%,Low,2.5,No
Ref#43656,16 yrs,Female,Eastern,M+F,Yes,28,22,50%,Low,4.5,Yes
Ref#43662,22 yrs,Male,Western,F,No,92,100,80%,Low,1.5,Yes
Ref#43671,17 yrs,Female,Eastern,M+F,No,18,14,19%,High,4.5,Yes
Ref#43687,20 yrs,Male,Eastern,M+F,Yes,100,100,77%,High,2.5,Yes
Ref#43698,15 yrs,Male,Central,F,No,45,36,83%,Low,3.0,No
Ref#43706,18 yrs,Female,Eastern,M+F,Yes,14,11,69%,Avg,3.5,Yes
Ref#43715,17 yrs,Female,Central,F,No,57,68,61%,High,4.0,Yes
Ref#43723,23 yrs,Male,Eastern,M,No,12,9,67%,Low,1.5,No
Ref#43736,18 yrs,Male,Central,F,No,32,25,41%,High,2.0,No
Ref#43749,21 yrs,Male,Western,M+F,Yes,17,13,48%,High,3.5,Yes
Ref#43757,23 yrs,Female,Central,F,Yes,13,10,26%,Low,2.5,No
Ref#43767,21 yrs,Male,Central,M+F,No,22,17,22%,High,2.5,No
Ref#43779,17 yrs,Male,Eastern,F,Yes,54,64,50%,Low,3.5,Yes
Ref#43782,20 yrs,Male,Central,M,No,63,75,47%,Low,3.0,No
Ref#43792,22 yrs,Male,Eastern,F,No,36,28,61%,Avg,3.0,No
Ref#43804,23 yrs,Male,Central,F,Yes,59,70,20%,High,2.0,No
Ref#43815,19 yrs,Male,Central,M+F,Yes,14,11,19%,High,2.0,Yes
Ref#43828,18 yrs,Male,Eastern,M,No,72,86,75%,Low,3.0,No
Ref#43834,22 yrs,Female,Eastern,F,Yes,89,100,64%,Avg,4.5,Yes
Ref#43845,23 yrs,Male,Central,M,No,25,20,51%,Avg,3.5,Yes
Ref#43852,20 yrs,Male,Central,M+F,No,39,31,30%,Avg,1.5,No
Ref#43863,15 yrs,Male,Western,M,Yes,44,35,72%,Avg,3.0,No
Ref#43870,17 yrs,Female,Western,M+F,No,95,100,90%,Low,1.0,Yes
Ref#43880,16 yrs,Male,Central,M,Yes,90,100,25%,High,4.0,Yes
Ref#43894,18 yrs,Female,Western,F,No,30,24,15%,Low,1.5,No
Ref#43903,17 yrs,Male,Central,M,No,13,10,98%,Low,4.0,Yes
Ref#43913,15 yrs,Male,Central,M+F,Yes,68,81,49%,High,1.5,Yes
Ref#43921,19 yrs,Male,Western,M+F,No,45,36,52%,Low,1.0,No
Ref#43939,20 yrs,Female,Central,M+F,Yes,34,27,84%,High,4.5,Yes
Ref#43945,15 yrs,Male,Western,M+F,Yes,17,13,30%,High,2.0,Yes
Ref#43954,21 yrs,Female,Central,M+F,No,41,32,25%,Avg,2.0,No
Ref#43968,15 yrs,Male,Eastern,M,No,80,96,80%,High,4.0,Yes
Ref#43978,18 yrs,Male,Central,M+F,Yes,79,94,48%,Avg,4.5,Yes
Ref#43986,21 yrs,Female,Central,M+F,Yes,41,32,73%,Low,4.0,Yes
Ref#43992,21 yrs,Female,Central,M+F,No,54,64,93%,Low,2.5,No
Ref#44002,16 yrs,Female,Western,M,No,80,96,99%,Low,1.5,Yes
Ref#44017,20 yrs,Female,Eastern,F,No,23,18,74%,Avg,5.0,Yes
Ref#44024,19 yrs,Female,Western,M,No,49,39,97%,Avg,1.0,No
Ref#44036,21 yrs,Male,Eastern,M+F,No,79,94,77%,Avg,4.5,Yes
Ref#44040,19 yrs,Male,Eastern,F,Yes,85,100,78%,Avg,3.0,Yes
Ref#44051,23 yrs,Male,Eastern,F,Yes,47,37,29%,High,4.0,Yes
Ref#44069,16 yrs,Female,Western,M,No,15,12,67%,High,4.5,Yes
Ref#44075,17 yrs,Female,Western,M,No,50,60,60%,Low,1.5,No
Ref#44085,23 yrs,Male,Western,M+F,No,11,8,24%,High,4.5,Yes
Ref#44090,21 yrs,Female,Eastern,M,Yes,48,38,65%,High,1.0,No
Ref#44100,22 yrs,Male,Eastern,F,Yes,44,35,77%,Avg,3.0,No
Ref#44116,22 yrs,Female,Western,M+F,No,87,100,92%,Avg,2.0,Yes
Ref#44121,16 yrs,Female,Western,M,Yes,63,75,38%,Low,2.0,No
Ref#44136,22 yrs,Male,Eastern,F,Yes,12,9,69%,High,4.5,Yes
Ref#44149,23 yrs,Female,Eastern,M+F,Yes,32,25,73%,Avg,3.0,Yes
Ref#44158,20 yrs,Female,Central,M+F,No,72,86,73%,Low,3.0,No
Ref#44166,15 yrs,Male,Central,M+F,Yes,85,100,87%,Low,4.0,Yes
Ref#44170,20 yrs,Female,Eastern,M+F,No,57,68,44%,Avg,1.5,No
Ref#44180,15 yrs,Female,Eastern,M+F,Yes,74,88,21%,Low,4.0,Yes
Ref#44195,16 yrs,Female,Central,M,Yes,55,66,81%,Low,2.0,No
Ref#44203,23 yrs,Male,Western,M+F,No,21,16,71%,Low,3.5,Yes
Ref#44213,21 yrs,Female,Western,M,No,86,100,24%,Avg,1.5,Yes
Ref#44229,22 yrs,Male,Eastern,M,Yes,99,100,12%,Avg,1.5,Yes
Ref#44230,23 yrs,Male,Central,F,Yes,61,73,71%,High,4.0,Yes
Ref#44242,22 yrs,Male,Western,M,Yes,70,84,53%,Low,1.5,No
Ref#44255,16 yrs,Female,Western,F,Yes,31,24,77%,Low,1.0,No
Ref#44266,18 yrs,Female,Central,M,Yes,90,100,97%,Avg,1.0,Yes
Ref#44274,17 yrs,Male,Central,F,Yes,26,20,36%,Avg,1.0,No
Ref#44284,16 yrs,Male,Eastern,M+F,Yes,12,9,12%,Low,1.0,Yes
Ref#44296,23 yrs,Male,Central,M+F,Yes,95,100,75%,Avg,3.5,Yes
Ref#44303,22 yrs,Male,Eastern,M,Yes,21,16,55%,High,2.0,No
Ref#44316,20 yrs,Male,Western,M,Yes,83,99,30%,Low,4.5,Yes
Ref#44321,23 yrs,Male,Western,M+F,No,88,100,35%,High,4.0,Yes
Ref#44330,23 yrs,Male,Central,M+F,No,74,88,32%,High,2.0,No
Ref#44349,17 yrs,Male,Central,F,No,100,100,97%,Avg,1.0,Yes
Ref#44357,23 yrs,Female,Eastern,M,Yes,69,82,31%,Avg,2.5,No
Ref#44369,23 yrs,Male,Eastern,F,Yes,12,9,24%,Low,3.5,Yes
Ref#44373,17 yrs,Female,Western,M,No,22,17,77%,Avg,4.5,Yes
Ref#44380,16 yrs,Female,Eastern,M+F,No,95,100,12%,Low,3.5,Yes
Ref#44396,17 yrs,Male,Central,M,No,81,97,86%,Avg,4.5,Yes
Ref#44403,17 yrs,Male,Western,M,No,19,15,15%,High,2.5,No
Ref#44412,22 yrs,Female,Western,M+F,Yes,64,76,13%,Low,1.5,Yes
Ref#44424,22 yrs,Female,Eastern,M,No,41,32,51%,Low,3.0,No
Ref#44437,18 yrs,Male,Central,M+F,Yes,50,60,40%,Avg,2.5,Yes
Ref#44447,17 yrs,Female,Central,M+F,Yes,74,88,83%,Low,3.0,Yes
Ref#44459,15 yrs,Female,Central,F,Yes,14,11,46%,Low,2.5,No
Ref#44468,15 yrs,Male,Eastern,M+F,Yes,40,32,45%,Low,4.5,Yes
Ref#44476,22 yrs,Male,Western,M+F,No,24,19,89%,High,1.5,Yes
Ref#44489,17 yrs,Female,Eastern,M,Yes,85,100,17%,Avg,3.0,Yes
Ref#44492,16 yrs,Male,Central,M+F,No,37,29,78%,Avg,2.5,No
Ref#44501,22 yrs,Female,Western,M,No,81,97,29%,Avg,2.5,Yes
Ref#44512,22 yrs,Female,Western,F,Yes,66,79,55%,Avg,3.5,Yes
Ref#44524,17 yrs,Male,Western,M,Yes,91,100,75%,High,2.0,Yes
Ref#44536,17 yrs,Male,Western,M,Yes,79,94,55%,Avg,2.5,Yes
Ref#44543,19 yrs,Male,Central,M+F,Yes,50,60,83%,High,5.0,Yes
Ref#44559,18 yrs,Male,Eastern,M,Yes,47,37,50%,High,2.0,No
Ref#44562,17 yrs,Female,Eastern,M+F,Yes,55,66,43%,Avg,3.5,Yes
Ref#44572,19 yrs,Female,Eastern,F,No,97,100,11%,Low,1.0,Yes
Ref#44583,20 yrs,Male,Western,M,No,54,64,83%,High,1.0,Yes
Ref#44596,15 yrs,Male,Eastern,M+F,Yes,44,35,93%,High,4.0,Yes
Ref#44609,22 yrs,Female,Central,M,Yes,65,78,99%,Avg,3.5,Yes
Ref#44611,22 yrs,Female,Central,M,Yes,33,26,58%,High,4.5,Yes
Ref#44624,15 yrs,Male,Central,M,No,22,17,47%,High,2.0,No
Ref#44635,15 yrs,Female,Eastern,F,Yes,82,98,67%,Low,3.5,Yes
Ref#44644,20 yrs,Male,Western,M,Yes,80,96,26%,High,4.0,Yes
Ref#44650,20 yrs,Male,Central,M+F,No,96,100,40%,Low,2.0,Yes
Ref#44669,19 yrs,Male,Western,M,Yes,65,78,72%,Low,2.0,No
Ref#44675,16 yrs,Female,Eastern,M,Yes,90,100,59%,Low,2.5,Yes
Ref#44682,22 yrs,Female,Western,F,Yes,43,34,27%,High,1.5,No
Ref#44697,16 yrs,Male,Western,M,No,33,26,31%,Low,2.0,No
Ref#44708,16 yrs,Female,Eastern,F,No,65,78,56%,Avg,3.5,Yes
Ref#44718,22 yrs,Male,Western,M,Yes,34,27,28%,High,4.5,Yes
Ref#44729,20 yrs,Male,Central,M+F,Yes,22,17,51%,Avg,3.5,Yes
Ref#44731,19 yrs,Female,Western,M+F,No,28,22,51%,High,2.0,No
Ref#44747,18 yrs,Female,Eastern,M+F,Yes,14,11,30%,Avg,3.0,Yes
Ref#44752,19 yrs,Male,Central,M,No,65,78,35%,Low,3.0,No
Ref#44769,15 yrs,Male,Western,F,No,37,29,40%,Avg,2.5,No
Ref#44777,20 yrs,Male,Western,F,Yes,84,100,97%,High,3.5,Yes
Ref#44787,18 yrs,Female,Eastern,F,Yes,31,24,48%,High,3.0,No
Ref#44797,16 yrs,Male,Western,F,Yes,95,100,90%,Avg,3.0,Yes
Ref#44802,17 yrs,Male,Eastern,M+F,No,81,97,84%,Low,2.0,Yes
Ref#44814,16 yrs,Female,Western,F,Yes,45,36,79%,High,4.0,Yes
Ref#44820,16 yrs,Male,Central,M,No,70,84,76%,Avg,1.5,No
Ref#44838,15 yrs,Female,Western,M+F,No,33,26,70%,High,4.5,Yes
Ref#44840,19 yrs,Male,Central,M+F,Yes,65,78,76%,High,2.5,Yes
Ref#44854,16 yrs,Female,Eastern,M,No,71,85,80%,Low,3.0,No
Ref#44868,15 yrs,Female,Eastern,M+F,Yes,57,68,15%,High,2.5,Yes
Ref#44873,15 yrs,Male,Central,M,Yes,37,29,23%,Low,3.5,Yes
